tvchannel@play	cctv新闻	b-name i-name i-name i-name i-name i-name
train@query	帮我搜索一下宜春到长沙的火车	o o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	教我做馒头。	o o o b-dishname i-dishname o
flight@query	我想订8月15晚上北京飞合肥的机票	o o o b-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startdate_time i-startdate_time b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
poetry@query	背首绝句的。	o o b-name i-name o o
map@position	我们现在在什么地方	o o o o o o o o o
novel@query	我要看古典仙侠小说	o o o b-category i-category i-category i-category o o
cookbook@query	王志排骨怎么做	o o b-ingredient i-ingredient o o o
translation@translation	你还没有结婚用英语怎么讲	b-content i-content i-content i-content i-content i-content o b-target i-target o o o
translation@translation	智能手机英语怎么说	b-content i-content i-content i-content b-target i-target o o o
website@open	打开河南英东网站	o o b-name i-name i-name i-name o o
video@query	搜索下绿巨人	o o o b-name i-name i-name
poetry@query	来一首白居易的长恨歌	o o o b-author i-author i-author o b-name i-name i-name
train@query	南京到厦门的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
health@query	暴发性紫癜	b-keyword i-keyword i-keyword i-keyword i-keyword
train@query	深圳到开封的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
telephone@dial	请打电话给沈晨浩	o o o o o b-name i-name i-name
epg@query	北京青年频道谁在说	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name
tvchannel@play	游戏竞技频道	b-name i-name i-name i-name i-name i-name
poetry@default	读一首古诗。	o o o o o o
cookbook@query	鸽子，怎么做最好吃？	b-ingredient i-ingredient o o o o o o o o
message@sendcontacts	把李志强的号码发给贾洪鉴	o b-name i-name i-name o o o o o b-receiver i-receiver i-receiver
cookbook@query	干贝怎么做？	b-ingredient i-ingredient o o o o
telephone@dial	打电话给美华	o o o o b-name i-name
novel@query	可以找一下浪漫满屋的小说	o o o o o b-name i-name i-name i-name o o o
lottery@query	我要买彩票。	o o o o o o
health@query	内分泌失调了怎么调理？	b-keyword i-keyword i-keyword i-keyword i-keyword o o o o o o
cookbook@query	火腿肠怎么炒好吃	b-ingredient i-ingredient i-ingredient o o o o o
telephone@dial	打电话给大哥	o o o o b-name i-name
translation@translation	你吃过早饭了吗用英文怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
email@replay_all	我要全部回复	o o o o o o
video@query	我想看董浩配音的动漫	o o o b-artist i-artist b-artistrole i-artistrole o b-category i-category
radio@launch	收听安徽广播电台。	o o b-location_province i-location_province b-name i-name i-name i-name o
riddle@query	来个灯谜吧！	o o b-category i-category o o
cookbook@query	山寨鱼怎么做？	b-dishname i-dishname i-dishname o o o o
lottery@number_query	帮我查一下上一期的大乐透	o o o o o b-relissue i-relissue i-relissue o b-name i-name i-name
novel@query	郭敬明的爱情小说《悲伤逆流成河》	b-author i-author i-author o b-category i-category o o o b-name i-name i-name i-name i-name i-name o
tvchannel@play	小c 你好我想看河北卫视	o o o o o o o o b-name i-name i-name i-name
health@query	肩周炎，要怎么治疗。	b-keyword i-keyword i-keyword o o o o o o o
telephone@dial	打电话给地瓜	o o o o b-name i-name
cookbook@query	炒鸡蛋，需要，哪些材料？	b-dishname i-dishname i-dishname o o o o o o o o o
website@open	美女啊帮我打开网页	o o o o o o o o o
tvchannel@play	湖北电视台	b-name i-name i-name i-name i-name
map@route	导航到建八路	o o o b-endloc_poi i-endloc_poi i-endloc_poi
video@query	请帮我放一下剩女保镖	o o o o o o b-name i-name i-name i-name
epg@look_back	回放昨晚的焦点访谈	o o b-datetime_time i-datetime_time o b-name i-name i-name i-name
health@query	甲型肝炎。	b-keyword i-keyword i-keyword i-keyword o
video@query	我想看珍珠港	o o o b-name i-name i-name
cookbook@query	银耳莲子羹。	b-dishname i-dishname i-dishname i-dishname i-dishname o
epg@query	哪个频道演爸爸去哪儿	o o o o o b-name i-name i-name i-name i-name
joke@query	讲个笑话吗	o o o o o
telephone@dial	打电话给胖头	o o o o b-name i-name
translation@translation	挑逗你真好玩儿英语怎么说	b-content i-content i-content i-content i-content i-content i-content b-target i-target o o o
epg@query	8点河北卫视播放过恋了爱了	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o b-name i-name i-name i-name
poetry@query	雄关漫道真如铁下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o o o o
email@create	我想写一个新邮件	o o o o o o o o
telephone@dial	打电话给阿华	o o o o b-name i-name
video@query	电视剧火凤凰	b-category i-category i-category b-name i-name i-name
website@open	现在打开你的官网	o o o o b-name i-name i-name i-name
match@query	帮我搜一下中超3月份的对阵情况	o o o o o b-category i-category b-datetime_date i-datetime_date i-datetime_date o o o o o
music@play	个来一首路灯下的小姑娘。	o o o o b-song i-song i-song i-song i-song i-song i-song o
riddle@query	哥猜个谜语。	o o o b-category i-category o
translation@translation	很高兴认识你英语怎么说啊	b-content i-content i-content i-content i-content i-content b-target i-target o o o o
poetry@query	同是天涯沦落人下一句。	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o
website@open	打开网页小米论坛	o o o o b-name i-name i-name i-name
contacts@create	添加一条通讯录姓名葛勇手机号码189571642496	o o o o o o o o o b-name i-name o o o o b-code i-code i-code i-code i-code i-code i-code i-code i-code i-code i-code i-code
contacts@create	添加一条通讯录姓名张守刚号码是13811725158	o o o o o o o o o b-name i-name i-name o o o b-code i-code i-code i-code i-code i-code i-code i-code i-code i-code i-code
news@play	今天有什么新闻呢。	b-datetime_date i-datetime_date o o o o o o o
health@query	胆结石怎样治疗。	b-keyword i-keyword i-keyword o o o o o
riddle@query	讲个谜语猜一下。	o o b-category i-category o o o o
tvchannel@play	高清央视综艺	b-resolution i-resolution b-name i-name i-name i-name
poetry@query	搜索蜀道难。	o o b-name i-name i-name o
news@play	播新闻，湖南新闻。	o o o o b-location_province i-location_province o o o
novel@query	我想看现在很流行的小说	o o o o o o b-popularity i-popularity o o o
app@query	查找通讯录	o o b-name i-name i-name
flight@query	八月十一日从厦门飞往上海的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
video@query	美国电影敢死队二	b-area i-area b-category i-category b-name i-name i-name i-name
train@query	明天去贵阳的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
cookbook@query	土豆烧肉。	b-dishname i-dishname i-dishname i-dishname o
music@play	点一首爱情买卖来听听	o o o b-song i-song i-song i-song o o o
video@query	智取威虎山	b-name i-name i-name i-name i-name
cookbook@query	白萝卜汤怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
epg@query	看一下今天晚上广西台有没有警戒线？	o o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel o o o b-name i-name i-name o
news@play	温州今天的新闻	b-location_city i-location_city b-datetime_date i-datetime_date o o o
music@play	我想听歌曲传奇	o o o o o b-song i-song
news@play	加，听新闻。	o o o o o o
train@query	查一下潍坊到威海的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	读心专家	b-name i-name i-name i-name
cinemas@query	离我最近的电影院。	o o o o o o o o o
stock@query	查询大力传媒的股票	o o b-name i-name i-name i-name o o o
map@route	宁乡到长沙怎么走	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o
email@replay_all	我想全部回应	o o o o o o
flight@query	从重庆到武汉的航班	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	查询股票00230	o o o o b-code i-code i-code i-code i-code
telephone@dial	打电话给hello word	o o o o b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
poetry@query	背一首，纳兰容若的词。	o o o o b-author i-author i-author i-author o o o
poetry@query	来首山口。	o o b-name i-name o
train@query	请查询丰城到南昌的火车列车列车时刻表	o o o b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o o o o o o o o
app@launch	打开uc浏览器登录新浪网主页	o o b-name i-name i-name i-name i-name o o o o o o o
match@query	篮球赛事预告。	b-category i-category o o b-type i-type o
cookbook@query	金酱肉丝的做法	b-dishname i-dishname i-dishname i-dishname o o o
cookbook@query	猪大肠怎么炒？	b-ingredient i-ingredient i-ingredient o o o o
flight@query	上海飞往北京的航班	b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
health@query	咳嗽怎么治？	b-keyword i-keyword o o o o
novel@query	我要看图文小说	o o o b-category i-category o o
video@query	请帮我打开电影	o o o o o b-category i-category
app@launch	赶集	b-name i-name
lottery@number_query	搜索15选5的号码信息	o o b-name i-name i-name i-name o o o o o
music@play	给我放首歌	o o o o o
train@query	后天上海到烟台的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
translation@translation	帮我翻译一下番茄	o o o o o o b-content i-content
cookbook@query	做南瓜饭	o b-dishname i-dishname i-dishname
video@query	2013年的警匪电视剧	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o b-tag i-tag b-category i-category i-category
music@play	我叫小沈阳这首歌	b-song i-song i-song i-song i-song o o o
telephone@dial	打电话给小女儿	o o o o b-name i-name i-name
flight@query	搜索武汉到南京的机票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
match@query	中超的比赛时间。	b-category i-category o o o o o o
poetry@query	背屈原的离骚	o b-author i-author o b-name i-name
cinemas@query	哦哦，查一下香港最新上映电影。	o o o o o o b-location_city i-location_city o o o o o o o
match@query	我想看足球中超，第25轮的比赛时间。	o o o o o b-category i-category o o o o o o o o o o o
message@sendcontacts	把鱼苗的电话号码发给徐景明	o b-name i-name o o o o o o o b-receiver i-receiver i-receiver
epg@query	看中央七频道讲武堂节目	o b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name o o
cookbook@query	皮冻的做法。	b-ingredient i-ingredient o o o o
tvchannel@play	我想看中央十三频道	o o o b-name i-name i-name i-name i-name i-name
poetry@query	我朗诵唐诗。	o o o b-dynasty o o
app@launch	打开今天朝记事本软件	o o b-name i-name i-name i-name i-name i-name o o
cookbook@query	请问红烧肉的做法？你，你。	o o b-dishname i-dishname i-dishname o o o o o o o o
news@play	查一下新闻。	o o o o o o
message@send	给谢小培发短信今晚一起吃饭	o b-name i-name i-name o o o b-content i-content i-content i-content i-content i-content
riddle@query	再讲一个谜语吧！	o o o o b-category i-category o o
cookbook@query	酸菜鱼怎么做啊	b-dishname i-dishname i-dishname o o o o
cookbook@query	做红烧肉怎么做？	o b-dishname i-dishname i-dishname o o o o
poetry@query	那就来一首李白的诗词。	o o o o o b-author i-author o o o o
cookbook@query	我说铁锅炖羊肉怎么做？	o o b-utensil i-utensil b-dishname i-dishname i-dishname o o o o
video@query	喂我想看电影喂	o o o o b-category i-category o
flight@query	查询郑州到上海的航班。	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
epg@query	cctv-10的百家讲坛	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o b-name i-name i-name i-name
app@launch	打开我的浏览器	o o o o b-name i-name i-name
train@query	去枣庄的火车	o b-endloc_city i-endloc_city o o o
music@play	我想亲亲我的宝贝这首歌	o o b-song i-song i-song i-song i-song i-song o o o
poetry@query	来一句唐诗呗！	o o o b-dynasty o o o
bus@query	合肥到上海可以到哪坐车？	b-src i-src o b-dest i-dest o o o o o o o
radio@launch	本省农村广播	b-name i-name i-name i-name i-name i-name
video@query	那么最近有什么好电影呢？	o o b-timedescr i-timedescr o o o b-scoredescr b-category i-category o o
cookbook@query	我说白鱼怎么做	o o b-ingredient i-ingredient o o o
video@query	恶熊出没	o b-name i-name i-name
train@query	查询泉州到上海的动车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o b-category i-category o
poetry@query	长风吹月渡海来下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o o o o
health@query	怎么治疗口腔溃疡呃呃呃	o o o o b-keyword i-keyword i-keyword i-keyword o o o
riddle@query	爆笑谜语	o o b-category i-category
music@play	来首我的未来不是梦	o o b-song i-song i-song i-song i-song i-song i-song
radio@launch	打开安徽交通台	o o b-name i-name i-name i-name i-name
cinemas@query	给我放一部最新的电影。	o o o o o o o o o o o
app@query	搜索京东商城	o o b-name i-name i-name i-name
health@query	鼻息肉	b-keyword i-keyword i-keyword
riddle@query	再猜一个谜语。	o o o o b-category i-category o
video@query	给我找最新的盗梦空间	o o o b-timedescr i-timedescr o b-name i-name i-name i-name
website@open	我要上中学学科网	o o o b-name i-name i-name i-name i-name
stock@query	罗顿发展的股票	b-name i-name i-name i-name o o o
epg@query	上海东方卫视现在在播放什么？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o o o o
video@query	午夜凶铃	b-name i-name i-name i-name
health@query	乳腺癌。	b-keyword i-keyword i-keyword o
video@query	美好的时代	b-name i-name i-name i-name i-name
cookbook@query	不蒸了牛肉丸	o o o b-dishname i-dishname i-dishname
cookbook@query	冯沙排骨怎么做？	o o b-ingredient i-ingredient o o o o
health@query	得了灰指甲怎么办？	o o b-keyword i-keyword i-keyword o o o o
cookbook@query	扁豆豆角怎么烧？	o o b-ingredient i-ingredient o o o o
cookbook@query	有什么特色美食。	o o o b-keyword i-keyword i-keyword i-keyword o
telephone@dial	拨号曹兴发	o o b-name i-name i-name
cookbook@query	家常凉菜怎么做？	b-keyword i-keyword i-keyword i-keyword o o o o
cinemas@query	哦哦，最新的电影。	o o o o o o o o o
cookbook@query	北京烤鸭做法。	b-dishname i-dishname i-dishname i-dishname o o o
flight@query	上海到北京的飞机航班	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o
video@query	我要当八路军	b-name i-name i-name i-name i-name i-name
poetry@query	来首纳兰性德的词。	o o b-author i-author i-author i-author o o o
cookbook@query	鱼香茄子怎么做	b-dishname i-dishname i-dishname i-dishname o o o
epg@query	浙江卫视今晚有中国好声音吗？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o b-name i-name i-name i-name i-name o o
weather@query	今天有雨吗	b-datetime_date i-datetime_date b-questionword b-subfocus o
train@query	有没有徐州到洛阳的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cinemas@query	有什么新电影	o o o o o o
message@send	发短信给王二白叫她明天过来玩	o o o o b-name i-name i-name o o b-content i-content i-content i-content i-content
train@query	帮我定一张去镇江的动车票	o o o o o o b-endloc_city i-endloc_city o b-category i-category o
novel@query	看乡村爱情	o b-name i-name i-name i-name
email@launch	替我查看新邮件	o o o o o o o
riddle@query	帮我出一个灯谜。	o o o o o b-category i-category o
music@play	来一首夜夜夜	o o o b-song i-song i-song
website@open	打开互联网啦	o o o o o o
video@query	文艺片	b-tag i-tag b-category
cookbook@query	肥肠的做法	b-ingredient i-ingredient o o o
cookbook@query	啊，青椒炒蛋。	o o b-dishname i-dishname i-dishname i-dishname o
message@send	发短信	o o o
video@query	命运派对	b-name i-name i-name i-name
news@play	听新闻，姨。	o o o o o o
telephone@dial	打给曾玮文	o o b-name i-name i-name
cookbook@query	怎样做面筋	o o o b-ingredient i-ingredient
message@send	给刘俊发短信	o b-name i-name o o o
music@play	随便唱首歌。	o o o o o o
cinemas@query	查最近的电影。	o o o o o o o
website@open	帮我上下新浪网	o o o o b-name i-name i-name
website@open	打开昆明三六零手机网	o o b-name i-name i-name i-name i-name i-name i-name i-name
map@route	导航去科大讯飞	o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi
video@query	青瓷电视剧	b-name i-name b-category i-category i-category
stock@query	查询大北农的股票	o o b-name i-name i-name o o o
translation@translation	翻译李淼	o o b-content i-content
cookbook@query	冰糖雪梨	b-dishname i-dishname i-dishname i-dishname
cookbook@query	手抓饼的做法。	b-dishname i-dishname i-dishname o o o o
health@query	淋病怎么办	b-keyword i-keyword o o o
website@open	打开丰顺县政府网	o o b-name i-name i-name i-name i-name i-name
health@query	截瘫吧	b-keyword i-keyword o
translation@translation	睡觉用英文怎么说	b-content i-content o b-target i-target o o o
stock@query	伊利股份股票	b-name i-name i-name i-name o o
website@open	打开搜狐网首页	o o b-name i-name i-name o o
translation@translation	当前不再呼叫英语怎么说	b-content i-content i-content i-content i-content i-content b-target i-target o o o
message@send	给周玉发短信	o b-name i-name o o o
poetry@query	唐寅的诗。	b-author i-author o o o
app@launch	我想上qq了	o o o b-name i-name o
cinemas@query	找下最近最热播的电影。	o o o o o o o o o o o
map@position	常州在哪	b-location_city i-location_city o o
poetry@query	读一首毛泽东的诗。	o o o b-author i-author i-author o o o
flight@query	查询广州到海南的航班	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	查查13年的一站到底	o o b-datetime_date i-datetime_date i-datetime_date o b-name i-name i-name i-name
cookbook@query	怎么做鱼呢？	o o o b-ingredient o o
stock@riserate_query	看一下中式传媒股票的涨跌幅	o o o b-name i-name i-name i-name o o o o o o
poetry@query	念一首唐诗给我听。	o o o b-dynasty o o o o o
music@play	来一首宝贝对不起	o o o b-song i-song i-song i-song i-song
map@route	南光集团怎么走	b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
train@query	四月六号南宁到上海的火车	b-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
app@launch	图库	b-name i-name
cookbook@query	糖醋排骨怎么做？好了额，你。	b-dishname i-dishname i-dishname i-dishname o o o o o o o o o o
match@query	哦，中超比赛时间三比五。	o o b-category i-category o o o o o o o o
novel@query	搜一下小说。	o o o o o o
cookbook@query	板栗如何烧？	b-ingredient i-ingredient o o o o
video@query	美国电影破碎之城	b-area i-area b-category i-category b-name i-name i-name i-name
flight@query	查询上海到丽江飞机票的价格	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o o
stock@query	我想查询上证指数的股票	o o o o b-name i-name i-name i-name o o o
poetry@query	读首唐诗	o o b-dynasty o
translation@translation	我不明白用英文怎么讲	b-content i-content i-content i-content o b-target i-target o o o
bus@query	宁波到杭州的汽车	b-src i-src o b-dest i-dest o o o
cookbook@query	蒜茄子怎么做？	b-dishname i-dishname i-dishname o o o o
cookbook@query	水果沙拉怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
match@query	武汉卓尔的赛程。	b-name i-name i-name i-name o o o o
email@launch	给我打开mail	o o o o o o o o
flight@query	到武汉的航班	o b-endloc_city i-endloc_city o o o
news@play	我想听，新闻。	o o o o o o o
cookbook@query	汉堡。	b-dishname i-dishname o
cookbook@query	怎么做冰激凌？	o o o b-dishname i-dishname i-dishname o
cookbook@query	五梆瓜鸡蛋汤怎么做？	o o o b-dishname i-dishname i-dishname o o o o
video@query	请帮我播放樱桃	o o o o o b-name i-name
poetry@default	给我背一首诗。	o o o o o o o
map@route	从二手车市场到八一广场怎么走	o b-startloc_poi i-startloc_poi i-startloc_poi i-startloc_poi i-startloc_poi o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
cinemas@query	虎林市电影院正在上映的大片	b-theatre i-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o
bus@query	从合肥到上海可以到哪坐车？	o b-src i-src o b-dest i-dest o o o o o o o
video@query	张艺谋的甄嬛传	b-artist i-artist i-artist o b-name i-name i-name
map@route	查询北京到上海的路线	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
epg@query	cctv-5节目表	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
translation@translation	一加一用英语怎么说	b-content i-content i-content o b-target i-target o o o
telephone@dial	拨打陈艾电话	o o b-name i-name o o
message@send	给杨斌发短信	o b-name i-name o o o
cookbook@query	鱼香肉丝，怎么做？买？	b-dishname i-dishname i-dishname i-dishname o o o o o o o
app@launch	帮我开捕鱼达人	o o o b-name i-name i-name i-name
message@send	发信息给董昊老婆	o o o o b-name i-name i-name i-name
music@play	胡歌忘记时间	b-artist i-artist b-song i-song i-song i-song
health@query	肠胃炎怎么治？	b-keyword i-keyword i-keyword o o o o
train@query	贵阳至长沙的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	帮我查询一下温州到上海的火车	o o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cinemas@query	热门电影有哪些啊？	o o o o o o o o o
app@query	搜索机锋市场	o o b-name i-name i-name i-name
flight@query	儋州到海口的航班	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o
video@query	新水浒传	b-name i-name i-name i-name
cookbook@query	白灼菜心怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
translation@translation	今天的天气真是好用英语怎么说	b-content i-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
poetry@query	背首静夜思来听一下。	o o b-name i-name i-name o o o o o
flight@query	查一下明天合肥到北京的航班。	o o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
telephone@query	潘靖的电话是多少	b-name i-name o o o o o o
epg@query	北京体育频道明天的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o
telephone@dial	打电话给李新颖	o o o o b-name i-name i-name
message@send	发信息给老妈说我在吃饭	o o o o b-name i-name o b-content i-content i-content i-content
video@query	最近有什么好看得	b-timedescr i-timedescr o o o b-scoredescr i-scoredescr o
stock@query	中海油服股票	b-name i-name i-name i-name o o
telephone@dial	呼叫小惠	o o b-name i-name
music@play	she的歌	b-artist i-artist i-artist o o
cookbook@query	如何做芝麻糊。	o o o b-dishname i-dishname i-dishname o
news@play	我要听新闻，给我数。	o o o o o o o o o o
message@send	给石荣福发短信	o b-name i-name i-name o o o
video@query	看东方	o b-name i-name
health@query	偏头痛怎么治？	b-keyword i-keyword i-keyword o o o o
cookbook@query	过油肉土豆片怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o o
video@query	最新电影	b-timedescr i-timedescr b-category i-category
poetry@query	背诵唐诗三百首静夜思。	o o b-dynasty o o o o b-name i-name i-name o
news@play	国际新闻。	b-category i-category o o o
video@query	你们什么搞笑剧	o o o o b-category i-category i-category
news@play	我想听重庆新闻。	o o o b-location_city i-location_city o o o
app@launch	开启qq	o o b-name i-name
cookbook@query	登录不行，做烧鸡公学，我爱你！	o o o o o o b-dishname i-dishname i-dishname o o o o o o
cookbook@query	用菜籽油做面包	o b-ingredient i-ingredient i-ingredient o b-dishname i-dishname
message@sendcontacts	把侨天慧的号码发给副卡	o b-name i-name i-name o o o o o b-receiver i-receiver
health@query	肾虚怎么治疗	b-keyword i-keyword o o o o
stock@riserate_query	陕西金叶近日的涨幅情况	b-name i-name i-name i-name o o o o o o o
contacts@query	查看之丽丽的号码	o o b-name i-name i-name o o o
cookbook@query	怎么做卤猪脚	o o o b-dishname i-dishname i-dishname
map@route	新东站怎么走	b-endloc_poi i-endloc_poi i-endloc_poi o o o
match@query	7月13号广州恒大俱乐部的比赛有哪些	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-name i-name i-name i-name o o o o o o o o o
app@launch	帮我打开人人	o o o o b-name i-name
poetry@query	来首甘露寺。	o o b-name i-name i-name o
train@query	明天有没有洛阳到西安的高铁	b-startdate_date i-startdate_date o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o b-category i-category
translation@translation	你叫什么名字英文怎么说	b-content i-content i-content i-content i-content i-content b-target i-target o o o
translation@translation	汉堡的英语怎么说	b-content i-content o b-target i-target o o o
map@route	去湘江	o b-endloc_poi i-endloc_poi
video@query	半夜不要照镜子	b-name i-name i-name i-name i-name i-name i-name
train@query	明天到合肥的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
cookbook@query	怎么做京酱肉丝。	o o o b-dishname i-dishname i-dishname i-dishname o
stock@query	中国银行股票怎么样	b-name i-name i-name i-name o o o o o
app@launch	音乐播放器	b-name i-name i-name i-name i-name
flight@query	查询明天南阳到上海的航班	o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	满秋	b-name i-name
music@play	播放音乐喜帖街。	o o o o b-song i-song i-song o
email@send	发邮件给灿灿说明早我们一起跑步	o o o o b-name i-name o b-content i-content i-content i-content i-content i-content i-content i-content
music@play	我要听情动这首歌。	o o o b-song i-song o o o o
translation@translation	桔子英文怎么说	b-content i-content b-target i-target o o o
flight@query	广州至南宁航班。	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	四喜丸子怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
app@launch	打开相机我想你	o o b-name i-name o o o
novel@query	我要看现代重生小说	o o o b-category i-category i-category i-category o o
website@open	请打开网页	o o o o o
cookbook@query	瞌睡鱼怎么做？	o o b-ingredient o o o o
health@query	如何治疗脚气	o o o o b-keyword i-keyword
cookbook@query	鱼香肉丝的做法啊！	b-dishname i-dishname i-dishname i-dishname o o o o o
news@play	现在看看有最新的新闻吗？	b-datetime_time i-datetime_time o o o b-keyword i-keyword o o o o o
cookbook@query	夫妻肺片怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
flight@query	明天去桂林的航班。	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o o
video@query	高清动作电影	b-resolution i-resolution b-tag i-tag b-category i-category
radio@launch	请帮我调频98.2山东人民广播电台经济台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
app@launch	打开qq找杨佳艺	o o b-name i-name o o o o
cookbook@query	爆炒猪肝怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
cookbook@query	糖醋鲤鱼怎么做啊？你只负责吃，c则c。	b-dishname i-dishname i-dishname i-dishname o o o o o o o o o o o o o o o
train@query	广州去昆明的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
train@query	从合肥到北京的列车	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	面包的配方。	b-dishname i-dishname o o o o
cookbook@query	臭豆腐怎么做啊？	b-dishname i-dishname i-dishname o o o o o
novel@query	找找三毛的爱情小说	o o b-author i-author o b-category i-category o o
map@route	帮我查一下到狼牙山怎么走	o o o o o o b-endloc_poi i-endloc_poi i-endloc_poi o o o
message@send	给徐茶叶发短信	o b-name i-name i-name o o o
music@search	帮我查一下周杰伦的歌	o o o o o b-artist i-artist i-artist o o
translation@translation	星期天早晨我们一起去打篮球英语怎么说	b-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content b-target i-target o o o
cookbook@query	怎么做番茄炒蛋？	o o o b-dishname i-dishname i-dishname i-dishname o
poetry@query	背唐诗李白侠客行	o b-dynasty o b-author i-author b-name i-name i-name
poetry@query	来时打来首唐诗绝句。	o o o o o b-dynasty o b-name i-name o
cinemas@query	电影钢铁侠并论。	o o b-film i-film i-film o o o
video@query	赛罗奥特曼	b-name i-name i-name i-name i-name
cookbook@query	久久鸭怎么做？	b-dishname i-dishname i-dishname o o o o
translation@translation	出口在哪里英文怎么说	b-content i-content i-content i-content i-content b-target i-target o o o
email@reply	我要答复邮件	o o o o o o
music@play	我要听张雨生的歌。	o o o b-artist i-artist i-artist o o o
video@query	九阴真经	b-name i-name i-name i-name
music@play	来一首月亮惹的祸	o o o b-song i-song i-song i-song i-song
